47	50	80	86	85	39	14
49	16	79	68	36	32	83
41	14	96	26	68	98	98
24	28	29	67	11	64	19
75	74	68	75	88	95	35
17	31	86	89	67	28	55
10	86	48	12	76	100	30
45	75	42	96	59	39	67
72	22	99	49	85	92	41
26	20	18	32	65	23	48
40	52	83	86	49	94	68
88	43	25	92	47	37	35
76	32	13	49	68	49	45
41	82	69	44	40	86	14
29	59	37	39	82	78	52
36	20	48	37	27	46	69
34	24	90	59	38	99	96
86	88	42	36	92	34	67
62	16	14	100	97	61	19
75	91	47	76	91	29	92
70	88	42	84	53	29	79
23	70	37	83	88	48	41
82	20	86	52	26	32	88
38	81	44	48	22	29	81
66	78	80	34	10	97	13
84	93	54	55	13	13	95
64	43	97	22	54	23	70
57	44	73	21	26	78	48
95	77	58	34	87	72	90
61	26	96	56	14	96	36
26	47	47	13	67	54	25
72	42	40	63	47	47	23
48	35	89	21	26	98	61
85	38	77	51	38	83	45
36	54	56	91	60	24	65
38	39	67	86	47	11	29
55	93	31	34	26	100	36
90	98	45	72	72	64	39
86	89	42	32	48	72	46
92	11	84	28	23	51	90
52	52	81	58	95	50	10
64	10	72	72	73	10	32
38	12	48	84	94	40	69
47	75	94	28	22	83	67
38	89	10	87	60	98	41
91	29	49	92	65	75	29
10	99	17	75	13	76	44
56	13	54	71	60	46	21
17	87	88	16	72	77	54
32	40	71	60	66	98	72
17	88	54	92	60	45	22
18	64	93	76	20	32	57
87	38	65	80	34	87	58
31	41	51	41	78	100	43
24	18	44	44	57	100	83
60	67	91	50	64	23	34
60	31	13	99	23	77	38
42	99	47	24	63	83	14
99	79	19	71	57	57	86
63	75	48	13	99	88	67
41	14	59	92	55	62	74
99	91	95	49	99	89	22
28	86	94	41	46	92	67
43	64	43	70	90	28	39
33	65	69	93	12	48	18
18	61	74	19	58	60	53
100	13	68	78	80	38	86
59	38	24	85	78	63	51
91	48	78	37	12	93	68
91	67	30	92	15	75	38
56	75	19	75	18	100	26
32	20	68	100	75	57	46
53	71	11	96	38	16	47
60	15	17	10	50	22	28
43	83	96	93	83	34	63
79	60	10	73	73	54	49
56	72	33	25	58	100	84
21	35	85	31	95	95	62
17	30	98	72	29	88	39
59	22	89	33	78	35	21
25	30	81	38	14	88	34
71	44	90	54	98	15	76
83	75	95	66	32	58	89
47	88	74	53	94	98	18
64	82	84	21	52	73	89
79	14	54	81	45	72	51
66	53	16	86	93	70	40
10	95	89	92	15	24	78
43	11	84	56	96	73	62
44	87	22	26	48	60	20
80	36	36	29	44	11	25
81	92	19	31	95	73	82
65	75	29	95	55	19	50
53	50	61	74	27	66	62
13	70	74	81	56	100	10
52	98	17	72	78	92	41
57	75	96	72	30	89	87
36	96	65	73	44	25	48
36	71	61	71	75	32	89
11	70	56	21	18	51	84
53	64	20	38	10	79	49
14	85	38	76	92	98	23
43	71	90	97	88	49	85
13	93	22	28	55	99	79
63	68	28	54	80	92	95
38	45	87	86	54	92	22
16	19	13	29	94	93	63
43	16	32	69	20	75	45
44	82	66	29	50	38	44
96	43	49	85	88	21	26
38	60	22	31	83	61	52
16	86	58	92	62	45	54
19	65	41	91	27	37	81
10	20	27	90	75	95	48
71	19	89	86	43	12	54
44	64	72	15	49	48	21
61	81	86	68	22	50	89
91	93	100	30	40	34	30
21	66	15	31	25	88	16
97	47	98	39	31	17	14
16	67	50	66	91	91	55
57	96	99	19	21	10	31
96	65	35	100	23	64	25
63	64	40	23	49	74	61
85	97	86	92	95	95	32
67	21	31	36	99	81	31
90	86	73	16	98	11	78
46	80	58	20	88	89	85
63	62	41	19	30	25	11
100	69	11	62	91	43	79
57	57	86	91	68	31	46
52	45	36	61	48	43	67
65	47	84	54	18	45	13
30	90	62	84	58	27	23
72	23	66	66	99	47	43
62	13	41	42	10	47	47
34	95	72	88	51	48	37
17	37	36	16	11	23	32
17	65	82	85	70	77	69
38	65	55	70	65	91	37
73	67	39	49	46	87	27
77	86	24	69	86	87	53
28	28	19	82	95	80	68
86	23	42	70	34	88	44
98	51	86	11	60	84	45
31	24	31	62	70	31	50
61	89	61	39	22	76	11
62	39	74	78	12	85	92
77	98	47	12	82	70	68
87	59	43	13	95	68	88
60	53	56	20	12	87	99
36	95	63	43	51	96	54
70	71	33	77	80	96	23
42	98	26	34	77	46	20
66	16	86	100	97	61	57
49	60	14	37	32	86	40
72	97	81	22	100	74	16
40	74	73	33	45	70	88
69	48	39	56	45	94	78
97	36	45	20	44	78	70
51	12	78	44	24	90	73
86	65	10	33	46	71	44
71	18	93	81	99	21	84
85	57	90	41	81	42	63
98	38	70	73	31	52	32
15	30	58	45	79	73	21
18	67	79	44	13	34	66
25	46	25	27	16	55	53
57	90	29	81	58	59	23
55	69	30	55	14	41	17
55	18	19	62	42	84	89
10	31	47	78	34	15	73
10	75	10	37	65	32	86
89	74	75	20	24	91	23
88	50	23	37	66	23	21
63	45	27	31	62	29	93
72	44	54	13	20	32	29
24	95	82	94	44	90	51
90	29	88	56	49	97	50
20	87	51	25	42	12	91
46	16	55	76	69	46	88
14	52	17	58	13	95	37
88	37	75	66	76	22	99
72	63	77	100	55	79	82
97	97	11	48	50	39	69
42	32	23	14	78	48	58
46	55	30	51	89	35	41
92	80	42	30	25	90	35
47	67	75	82	77	24	39
70	100	69	31	64	29	31
11	93	93	37	22	72	56
36	51	20	100	77	94	21
50	82	40	20	87	98	22
69	39	34	55	38	11	29
91	49	89	81	59	25	34
83	64	28	56	25	70	18
11	54	15	22	96	22	64
81	38	75	76	44	30	84
84	76	79	32	71	15	50
88	27	90	24	77	94	28
59	78	43	53	84	97	46
44	38	35	50	31	65	71
76	36	88	20	94	37	80
76	28	44	24	88	29	89
70	99	66	43	32	54	28
64	71	15	55	100	13	95
85	41	64	35	52	57	77
93	23	15	25	44	45	55
28	32	83	45	44	20	26
94	77	41	29	14	86	80
92	66	36	63	18	93	30
97	55	60	15	13	71	67
92	53	15	57	74	77	93
15	47	46	89	47	64	23
15	76	98	91	92	22	27
51	99	40	79	16	60	71
100	24	22	55	41	87	44
45	26	10	97	99	41	47
41	32	82	19	44	52	71
19	80	86	15	42	30	20
29	10	68	45	73	90	10
40	80	83	63	47	18	57
66	30	81	50	78	25	28
27	55	91	84	66	69	20
17	91	53	19	57	37	17
31	41	56	13	52	85	88
77	57	79	30	59	18	55
83	77	45	33	17	68	26
47	24	12	14	55	32	64
86	35	95	11	99	69	27
67	71	48	52	98	81	23
48	20	33	77	91	32	94
30	21	89	55	90	13	99
59	44	97	68	60	52	42
67	72	89	11	79	68	70
97	37	34	79	84	70	23
79	62	40	49	43	48	15
57	25	91	79	57	20	31
91	20	38	48	11	23	36
69	82	10	38	20	62	35
57	96	99	50	89	72	26
26	37	86	18	20	43	23
36	70	70	42	81	88	64
18	29	55	43	65	99	43
92	34	55	30	64	82	20
28	16	76	88	75	61	87
77	24	33	60	61	58	41
48	60	13	28	81	65	37
81	64	93	44	17	20	23
34	41	51	46	64	41	47
74	85	35	51	39	61	26
41	40	64	24	74	56	21
98	39	66	80	69	91	78
61	11	59	37	56	47	93
18	20	94	31	18	44	19
81	18	30	57	38	94	53
41	61	11	81	79	31	39
33	34	63	96	43	15	20
22	89	31	93	70	61	85
85	18	28	67	34	70	58
90	45	36	16	66	46	63
92	30	65	84	99	82	18
13	33	83	27	30	10	85
34	54	90	50	22	76	52
44	19	93	28	72	42	29
45	95	60	30	15	76	52
75	74	27	70	65	76	28
13	45	29	83	14	86	10
83	67	19	10	63	37	97
88	77	79	12	37	44	87
55	26	64	60	36	62	26
94	12	22	99	71	65	67
32	51	86	48	41	40	57
87	73	22	94	76	69	65
44	76	89	54	18	37	60
86	32	85	29	93	80	14
92	26	80	99	80	68	84
67	64	15	52	46	31	100
15	42	74	52	97	58	37
31	99	96	93	14	36	55
25	80	98	23	94	61	34
79	29	22	52	10	14	51
69	80	25	17	95	19	76
11	21	44	34	86	58	39
37	63	90	75	90	98	60
16	68	84	15	17	31	59
86	68	14	11	68	15	93
89	13	35	99	64	43	10
43	12	55	92	80	19	86
44	86	40	73	18	67	100
74	84	85	50	44	89	67
89	61	31	81	22	23	74
74	23	96	41	16	31	12
11	90	71	100	71	45	22
47	94	96	54	27	71	67
85	85	94	30	82	57	97
75	57	32	46	53	97	52
44	67	100	53	58	70	37
86	73	82	51	58	16	28
66	79	16	56	21	45	90
99	83	39	83	53	24	63
47	86	14	79	70	70	94
80	79	82	70	27	76	92
18	41	31	97	34	15	80
32	17	77	70	33	97	53
39	70	82	63	99	48	47
95	82	58	72	47	78	93
54	74	73	48	68	50	69
25	23	50	94	21	39	41
88	14	68	81	72	43	10
97	15	48	98	45	82	24
48	95	83	18	62	90	35
55	28	20	95	27	94	84
54	25	83	34	55	65	37
99	22	55	68	66	76	93
76	100	61	24	42	76	68
94	68	31	41	19	72	95
85	27	16	87	97	66	100
52	93	98	89	95	100	63
46	53	98	67	80	32	21
63	25	19	22	40	89	99
27	57	35	29	98	79	66
58	53	33	41	64	27	30
71	77	21	88	15	81	45
95	34	36	23	26	70	35
40	65	83	31	20	38	45
82	74	89	32	15	60	63
42	32	75	33	98	32	44
42	12	67	33	15	71	69
33	80	13	61	45	45	51
54	70	96	94	45	32	17
87	69	61	69	82	13	51
87	16	93	67	83	53	33
30	26	16	48	59	33	51
74	21	80	20	100	93	32
83	89	80	27	79	51	98
40	61	14	80	22	25	77
40	78	66	11	21	36	35
85	36	43	86	48	36	75
24	23	35	30	55	83	36
36	18	85	30	26	46	22
88	14	68	38	53	60	84
93	90	95	89	57	53	23
51	60	11	68	30	29	33
69	20	37	25	54	39	93
67	46	33	73	75	89	81
100	88	54	87	39	38	33
57	40	81	26	21	33	97
23	91	91	99	75	37	44
78	96	73	90	27	92	70
41	55	88	95	22	100	58
12	81	61	86	59	72	20
16	10	97	39	70	29	26
96	28	72	38	76	46	68
44	32	89	46	66	28	54
78	32	42	92	80	84	52
27	10	13	42	84	10	50
71	65	48	31	97	62	18
76	97	41	40	83	46	93
54	28	47	91	82	34	67
53	15	78	48	27	62	98
40	57	53	32	75	42	35
83	68	19	12	13	32	49
41	60	53	64	44	60	64
80	36	63	90	64	80	72
21	44	99	35	50	24	97
69	15	15	61	36	22	40
13	49	45	39	33	100	67
61	28	17	26	64	62	79
26	65	25	73	44	79	84
35	12	57	71	67	87	87
70	31	16	38	51	30	26
14	39	92	70	33	63	24
61	45	62	27	90	49	67
55	15	76	39	92	42	46
11	28	13	50	86	49	12
61	22	90	64	85	89	26
79	100	46	93	96	47	28
46	30	70	84	42	15	19
97	50	36	11	95	58	40
32	26	97	46	38	93	32
47	82	70	94	59	58	33
93	48	21	92	89	13	87
16	67	85	87	33	45	20
68	22	56	15	17	80	62
87	21	77	99	82	61	23
63	76	23	83	49	38	20
38	58	95	88	95	58	61
49	42	83	73	57	53	48
26	54	22	16	23	72	93
44	14	21	91	72	17	60
46	39	25	90	78	33	16
35	49	18	66	50	66	58
39	79	36	48	11	54	22
72	90	99	95	56	12	31
70	42	70	14	65	84	82
95	47	70	62	23	100	87
23	23	21	54	16	33	94
41	45	21	69	74	97	65
67	28	75	75	34	16	39
56	54	44	72	47	99	53
100	16	29	72	51	94	98
38	64	25	98	73	24	77
84	80	47	75	53	23	12
55	58	24	29	68	38	27
15	69	45	14	76	98	48
87	99	41	91	66	80	95
39	80	46	52	78	33	57
14	74	66	23	53	17	49
57	47	10	71	80	10	99
66	19	72	46	49	21	16
73	86	33	27	55	62	54
62	48	90	65	62	21	96
41	32	51	49	50	56	91
67	21	84	22	84	29	50
10	58	94	90	69	22	92
100	67	30	31	67	41	62
48	52	67	94	65	80	53
100	81	55	42	81	50	48
97	38	42	29	71	64	64
60	35	62	90	56	67	48
19	32	14	83	34	71	75
46	62	67	66	46	10	87
63	74	39	98	77	65	47
53	84	92	74	40	47	35
21	51	30	24	60	42	59
52	18	59	85	29	64	86
31	32	92	96	82	21	10
23	15	24	97	44	36	29
44	26	83	22	88	55	43
11	54	92	22	32	85	79
26	12	97	99	67	93	97
20	55	61	96	37	70	63
21	81	93	33	90	38	96
88	75	29	31	14	58	50
53	39	85	40	78	83	55
51	59	97	83	32	86	29
90	89	90	15	30	16	63
43	85	80	16	22	64	51
85	28	25	52	31	52	88
28	74	24	47	33	57	29
84	77	11	54	22	47	53
54	30	72	90	40	32	32
98	70	91	44	48	49	10
99	10	73	54	47	72	71
35	17	42	83	16	39	45
10	34	90	51	82	89	93
73	10	54	20	62	23	100
53	94	20	54	35	59	62
42	29	20	23	85	67	16
29	65	57	66	19	24	38
26	72	79	41	24	30	59
58	22	72	41	14	25	99
40	23	88	43	43	21	65
92	23	94	58	61	64	66
51	30	64	30	19	77	54
17	78	19	65	42	87	68
19	54	97	71	28	34	59
77	40	57	23	87	58	34
86	100	64	95	71	32	67
18	47	77	67	85	16	88
23	68	98	56	50	96	16
52	46	62	11	63	76	93
19	13	92	71	28	47	66
28	53	54	78	100	19	32
14	70	86	24	58	48	38
81	20	49	53	87	60	89
47	99	77	77	98	62	97
14	92	46	16	41	13	90
38	60	30	95	54	84	11
70	45	82	30	24	15	100
66	88	46	26	37	68	99
85	19	66	79	100	61	35
80	97	34	42	93	99	86
92	45	69	33	33	11	53
64	36	11	63	12	30	52
58	80	12	59	38	64	32
72	50	34	56	35	23	94
80	16	51	29	52	37	94
55	94	26	72	65	26	13
88	41	71	39	46	53	62
40	57	18	86	35	91	13
100	36	13	68	66	49	52
84	15	46	19	10	43	18
32	39	72	41	98	32	82
94	69	49	41	72	89	82
12	17	87	99	27	18	39
80	18	24	95	80	19	45
40	72	36	66	14	93	25
80	64	56	30	87	60	40
69	32	65	91	84	18	92
51	16	68	23	86	69	61
83	33	42	27	100	82	13
40	92	19	71	34	59	33
76	92	89	57	90	100	83
17	41	10	67	95	69	79
73	51	69	75	89	70	51
27	69	31	39	71	81	48
34	50	30	54	60	44	29
81	42	87	19	60	86	42
80	63	92	66	54	73	28
59	62	82	50	54	92	83
87	75	55	73	11	47	58
64	82	21	48	67	12	42
38	16	88	31	74	85	34
90	30	38	68	94	68	81
83	84	56	62	94	93	60
36	46	17	72	44	40	25
59	15	100	54	88	20	43
18	45	83	95	82	82	42
30	76	25	95	27	29	67
87	87	15	71	25	28	89
94	37	28	68	46	97	32
19	32	78	88	59	80	30
56	15	54	19	40	69	45
60	68	53	11	33	85	75
54	96	22	31	58	30	32
26	39	34	35	78	41	36
43	90	17	45	80	27	45
66	21	42	19	59	29	53
55	18	61	55	84	55	58
100	46	26	97	75	92	41
63	44	60	65	95	27	26
35	19	18	60	58	80	26
19	48	68	84	49	75	34
77	46	14	10	37	88	59
15	80	47	97	52	84	68
78	43	46	71	63	87	74
58	65	95	22	82	44	46
44	68	42	97	11	51	65
90	55	89	74	67	55	59
11	68	19	43	50	10	27
19	12	55	76	46	71	63
47	19	50	84	15	83	50
37	16	40	67	42	97	21
100	74	80	63	29	60	14
31	44	24	57	62	35	22
64	97	32	51	63	96	72
72	64	95	26	19	74	75
43	89	26	51	73	21	19
75	12	66	45	90	72	91
50	11	16	65	83	51	22
50	54	14	61	32	56	49
16	98	35	42	41	65	24
90	88	54	53	46	70	63
72	65	37	38	87	48	89
10	17	14	98	47	54	33
12	57	89	44	18	73	74
46	11	35	93	59	69	85
48	73	75	75	79	48	82
27	63	90	30	74	63	72
40	83	46	55	81	55	26
68	64	21	100	98	90	72
69	71	99	60	48	90	68
51	12	57	58	90	27	25
69	74	31	99	76	95	32
14	56	60	55	35	49	42
19	29	50	96	73	77	54
51	98	66	60	52	55	49
21	49	59	46	11	28	93
40	62	91	28	73	97	68
15	34	31	14	13	38	49
57	95	63	84	67	59	45
84	83	28	13	65	62	70
21	73	55	39	42	13	95
17	36	66	12	71	31	90
23	11	59	46	94	21	51
74	92	100	48	35	18	87
41	46	21	56	84	20	80
84	69	33	64	85	86	51
74	56	91	96	98	12	79
59	37	16	29	61	14	42
54	31	41	18	72	33	55
96	44	54	98	29	17	18
26	88	90	56	61	46	26
70	15	98	94	58	70	71
81	16	46	49	84	87	42
51	44	31	47	11	61	99
51	10	68	86	96	89	63
29	68	20	59	66	57	41
96	100	76	38	12	28	79
98	44	28	28	29	57	100
10	46	20	69	75	76	88
70	16	48	11	65	46	96
25	52	61	78	10	96	45
19	86	66	95	53	56	84
28	78	100	48	38	26	74
35	91	98	66	62	13	82
48	65	45	84	38	74	63
46	57	53	22	14	98	25
28	83	82	40	45	84	12
96	82	75	82	46	97	83
28	72	81	63	82	66	80
74	77	56	80	58	51	95
32	11	35	38	100	46	27
89	45	68	30	29	39	39
23	19	62	31	89	89	41
71	32	85	55	45	31	93
66	15	38	54	54	57	86
57	71	32	92	49	12	23
63	48	54	23	76	17	14
35	79	16	11	88	63	88
54	28	47	52	27	52	13
11	66	13	15	63	17	87
92	61	48	77	98	76	56
24	19	92	99	88	53	74
11	12	35	69	34	28	90
98	53	79	78	77	76	87
32	48	27	57	39	34	10
37	57	42	86	21	66	65
13	14	67	15	50	100	69
90	55	99	82	21	98	49
91	71	83	47	62	38	86
10	77	39	99	10	74	71
23	100	84	13	76	19	81
51	40	27	42	34	57	37
56	22	56	86	87	14	66
88	36	100	12	33	74	69
12	58	39	83	29	21	31
82	71	31	92	44	43	85
22	54	78	35	68	72	81
46	100	97	42	53	46	26
18	29	30	64	75	62	73
62	63	34	88	100	78	55
12	62	63	64	92	14	53
85	70	55	65	26	82	53
70	28	51	79	88	75	96
14	78	62	38	87	84	96
50	68	58	11	24	69	20
34	14	27	18	72	68	93
80	15	25	24	18	95	26
41	50	58	68	69	95	34
41	26	24	77	97	16	79
96	51	20	84	10	66	41
24	84	58	18	84	44	77
48	14	40	98	79	82	77
50	62	27	86	88	62	85
94	97	76	100	28	33	30
76	59	53	82	13	82	65
84	66	10	88	67	15	13
48	38	26	80	22	23	62
70	63	97	17	99	12	20
69	100	66	23	34	58	57
40	40	58	94	22	41	37
24	51	74	20	96	12	33
77	75	75	81	31	17	30
24	86	45	53	36	87	53
74	99	34	22	81	76	38
20	78	24	35	81	82	23
94	49	79	67	30	38	30
60	64	36	31	92	83	69
49	12	76	12	59	13	33
70	75	14	84	83	96	32
92	20	49	17	68	17	65
73	30	14	95	68	82	84
63	75	60	86	53	29	89
14	50	77	39	88	59	42
96	83	31	84	44	66	48
24	39	77	53	36	29	46
84	31	70	50	69	21	39
81	24	83	30	81	78	14
87	54	78	19	60	22	91
66	52	79	91	66	93	84
85	63	24	85	43	87	82
59	78	55	60	72	31	74
72	73	27	42	65	27	25
64	78	28	89	41	46	11
74	98	13	74	89	61	39
47	92	45	64	30	24	85
35	33	95	59	61	91	42
47	66	29	59	76	18	11
32	61	90	79	95	90	89
52	85	38	29	70	93	76
36	25	63	82	23	21	88
47	77	37	27	49	95	50
33	56	89	99	64	64	99
70	79	79	39	61	48	59
18	51	83	22	65	63	24
29	99	29	100	10	32	84
13	61	51	17	17	90	50
16	33	64	49	31	30	13
72	12	64	68	54	62	75
65	56	92	51	53	58	88
76	24	48	64	34	14	85
23	94	31	10	32	70	87
45	78	39	72	16	26	78
16	53	72	42	77	49	37
30	44	17	66	54	95	91
76	61	28	74	100	78	24
20	40	58	68	18	87	18
60	20	84	58	98	68	67
43	76	52	97	96	24	71
51	97	88	13	68	90	90
86	66	59	82	17	50	43
100	55	49	19	65	30	24
26	92	31	13	50	54	93
88	88	37	65	68	75	79
10	66	46	16	14	13	95
72	76	17	86	58	57	88
87	41	44	46	40	81	24
78	16	22	92	100	30	74
43	97	35	16	34	85	32
82	18	31	25	12	64	12
37	74	50	15	36	24	52
73	43	40	100	76	36	75
47	10	37	65	37	36	68
15	68	58	34	36	17	85
44	99	52	56	28	90	14
75	40	98	77	75	53	70
41	56	40	67	85	80	80
70	39	27	39	59	40	37
70	98	49	28	46	20	79
93	35	91	33	72	73	60
80	61	100	25	19	42	16
35	78	40	31	53	79	88
87	84	61	74	80	18	19
26	93	10	88	87	69	39
97	35	67	71	65	36	12
83	91	39	12	36	44	19
36	35	92	25	48	85	45
31	79	24	83	77	76	25
29	25	90	20	39	63	36
35	14	11	99	91	52	67
29	88	30	24	46	37	70
35	81	34	72	33	66	47
81	28	84	54	30	17	80
66	30	91	62	91	45	36
89	51	33	59	45	53	92
24	20	14	91	83	60	40
37	14	38	77	97	83	49
45	66	79	90	22	24	19
29	87	63	58	68	87	100
48	26	92	34	66	90	76
25	93	95	65	89	34	92
25	38	11	67	18	81	10
69	42	12	74	38	33	44
62	89	47	10	43	69	96
48	30	98	83	69	77	90
39	21	100	63	30	85	72
41	52	85	67	54	54	63
28	23	77	63	29	10	33
92	27	72	31	84	96	97
15	59	49	35	19	44	91
12	33	43	31	89	69	85
35	56	82	79	12	50	57
53	54	48	88	87	75	38
65	14	44	38	35	16	48
61	80	99	71	92	87	16
87	71	97	98	91	66	64
13	41	66	73	24	82	77
30	63	49	71	64	59	57
36	32	87	91	48	71	24
20	92	13	56	23	23	16
19	99	73	43	91	47	28
35	34	31	30	88	43	69
71	45	50	75	17	73	94
57	25	21	17	70	29	31
92	30	59	54	42	45	31
69	64	52	89	39	77	22
31	73	33	22	22	31	43
42	77	12	14	45	43	71
80	48	22	20	42	33	95
56	95	75	10	21	93	80
86	59	99	24	41	43	42
69	83	19	23	53	92	70
80	35	26	63	58	40	78
89	36	34	54	17	99	97
11	99	28	84	33	100	84
92	10	56	13	22	29	90
42	22	82	16	14	84	82
45	87	46	59	98	86	36
33	83	68	42	45	72	44
11	76	41	72	20	25	55
78	83	79	74	82	70	60
65	83	48	42	80	71	93
35	77	89	82	78	89	75
55	26	77	100	98	28	77
14	34	85	88	14	79	97
68	76	32	66	27	89	76
48	49	74	79	49	96	24
57	32	76	34	58	10	61
65	73	39	40	82	41	93
39	80	26	10	60	73	17
46	14	65	77	33	35	84
64	82	51	64	61	82	47
48	39	88	50	56	56	55
100	50	26	92	86	72	52
50	19	37	10	44	76	49
87	58	24	86	100	53	56
34	54	51	95	51	91	19
18	65	59	88	84	85	18
12	44	35	41	59	11	67
100	48	12	67	57	34	82
98	22	26	71	100	14	89
19	28	14	42	76	24	49
89	47	85	29	22	31	10
21	24	15	62	92	11	34
44	91	13	20	88	58	50
100	43	98	73	77	32	99
95	17	95	60	47	60	90
18	58	25	10	18	81	31
79	49	81	19	98	49	73
59	72	30	82	88	39	15
67	44	79	11	68	31	34
85	23	13	85	68	12	70
32	47	35	54	67	97	29
37	23	87	65	78	77	58
23	92	91	71	68	51	55
43	78	41	42	51	27	29
55	90	25	21	38	79	34
42	50	94	66	30	64	74
27	17	73	39	18	28	15
94	41	36	75	68	19	71
68	66	27	55	92	51	58
88	60	26	67	90	89	96
49	77	16	45	44	26	85
87	13	40	91	19	51	54
24	97	35	27	28	62	92
27	15	84	32	25	26	21
88	97	54	23	95	21	43
72	40	41	46	67	84	24
36	41	86	37	92	66	75
87	59	29	55	85	73	18
53	77	82	65	86	83	46
37	98	81	31	80	93	81
92	53	55	36	47	67	98
49	41	38	30	18	65	11
67	27	76	34	74	93	79
78	73	49	85	38	85	100
24	15	90	73	98	98	99
13	77	81	69	51	98	37
98	99	66	41	57	92	34
84	31	100	11	10	22	65
66	38	27	51	69	85	12
21	95	54	16	52	54	40
52	97	11	76	89	66	97
25	91	84	30	38	96	19
90	22	72	83	91	81	20
21	77	100	86	65	64	44
50	89	17	55	89	37	94
78	63	49	23	43	81	13
75	35	70	10	38	21	74
16	38	16	54	27	44	72
54	74	14	78	21	58	14
50	88	47	94	79	44	16
75	54	47	45	20	100	49
90	46	52	89	65	30	23
39	57	91	75	54	70	56
46	63	76	29	83	60	39
85	72	37	27	70	11	14
69	32	17	19	58	97	16
15	85	52	57	64	85	76
33	51	39	52	61	49	20
70	76	35	15	98	45	46
94	78	72	38	96	20	60
93	83	69	51	54	100	29
81	97	23	98	17	13	11
48	89	58	19	73	64	24
35	88	24	99	32	43	31
17	31	49	85	68	28	16
38	11	80	98	23	80	92
60	77	39	21	13	44	27
46	53	41	98	56	27	42
15	78	55	13	18	16	71
43	67	63	93	70	55	99
39	91	60	24	86	60	35
57	53	66	67	75	58	72
100	56	100	39	95	21	31
66	23	37	31	36	13	55
67	24	67	92	50	49	91
19	20	29	77	20	39	82
100	42	56	75	52	41	80
96	84	73	56	19	82	55
13	16	30	28	13	69	73
63	53	91	47	20	58	33
80	53	18	67	32	75	11
45	29	30	64	34	10	42
81	36	94	25	22	90	86
80	83	39	73	29	49	28
88	62	51	16	51	83	34
51	80	91	31	54	81	41
45	99	63	90	82	11	40
93	41	47	56	42	30	75
51	25	35	64	33	83	98
63	89	36	73	44	71	18
84	39	66	47	32	67	80
35	74	64	10	79	42	36
12	56	58	65	20	60	43
43	47	63	52	37	29	84
23	71	19	32	28	91	52
90	74	95	21	69	58	18
12	82	87	50	52	51	32
40	85	64	74	28	82	94
64	88	54	24	56	98	62
43	99	93	32	38	14	65
52	95	39	100	62	78	30
19	49	73	24	60	36	98
62	68	25	94	55	95	79
56	65	22	97	54	64	21
40	14	27	59	49	65	41
26	49	58	57	37	18	42
97	54	34	75	45	85	32
83	50	23	57	91	95	21
95	41	59	51	95	92	43
28	55	92	75	91	27	11
21	64	39	22	30	86	53
24	84	67	49	45	37	49
95	41	51	47	31	80	29
75	54	19	32	44	10	86
51	49	53	68	27	74	40
45	19	52	97	47	18	27
10	60	80	18	50	90	13
46	27	17	29	76	94	77
59	82	50	90	72	64	80
55	70	52	20	35	41	99
23	25	60	48	72	90	66
95	80	79	73	58	61	18
32	21	48	88	40	14	83
43	12	35	46	80	74	72
39	11	32	16	74	69	17
71	26	44	89	11	15	59
46	38	74	27	14	27	43
44	63	66	14	47	37	69
57	25	33	82	50	81	96
19	39	34	29	30	86	50
14	14	58	36	47	79	98
34	98	88	75	31	58	93
75	63	58	36	24	23	24
11	14	16	28	28	49	23
29	16	53	37	49	90	77
36	62	18	53	30	41	43
52	13	59	35	49	27	23
38	74	32	98	84	89	20
77	90	44	75	68	21	15
90	50	79	45	70	40	92
65	65	80	48	32	20	29
34	75	92	65	62	36	83
17	63	47	74	62	98	26
29	40	52	34	73	56	38
23	88	93	18	34	69	25
56	36	99	15	27	46	17
31	17	18	20	30	15	45
49	50	36	61	58	22	86
17	11	43	58	35	69	70
34	98	26	19	29	29	90
57	45	87	19	59	53	59
90	23	65	45	93	50	54
70	14	20	82	58	58	28
73	23	91	39	85	21	12
59	96	34	18	32	40	88
81	53	12	86	12	68	46
48	74	71	16	16	92	77
99	19	49	36	18	70	52
71	48	20	13	78	29	85
56	18	47	37	90	26	93
33	61	59	27	93	96	84
40	83	59	41	42	89	70
36	69	51	74	41	99	39
99	46	85	56	56	66	36
73	100	16	19	96	82	94
92	75	80	91	100	74	19
11	86	64	63	87	50	95
87	49	76	11	88	20	22
51	97	61	75	57	32	36
62	13	81	57	14	77	89
72	24	38	48	24	95	42
88	81	90	80	16	39	78
10	70	48	23	51	25	16
83	40	99	17	66	16	41
45	45	41	23	92	37	89
64	85	56	36	84	96	18
47	79	84	59	96	23	97
57	68	51	96	33	59	21
77	17	69	15	80	44	35
62	13	75	23	13	17	65
83	95	83	44	21	95	63
22	17	16	40	85	92	10
26	65	93	71	24	38	58
73	21	55	53	75	76	61
76	82	69	31	81	52	97
91	39	16	89	56	46	82
80	65	96	67	42	30	16
53	95	92	26	48	41	60
48	98	92	40	29	25	62
23	84	97	41	91	14	36
33	29	55	47	91	92	31
80	96	43	92	77	18	16
61	38	97	46	41	37	97
93	56	29	98	72	77	59
54	50	57	77	63	61	12
40	52	41	57	83	51	65
84	15	75	86	86	72	28
67	93	89	56	11	35	21
93	74	36	13	93	75	30
11	43	11	23	11	89	25
38	66	14	12	84	14	31
38	96	10	24	90	52	32
83	10	82	32	65	49	20
94	23	47	75	77	36	92
62	64	97	35	87	16	59
